,Season,TeamID,Rank_WLK,Rank_DOL,Rank_COL,Rank_SAG,Rank_MOR,Rank_POM,Seed,TeamName,Wins,Losses,Win%,T_Wins,FGM,FGA,FG%,FGM_Ag,FGA_Ag,FG%_Ag,FGM_pg,FGM_Ag_pg,FGM3,FGA3,FG3%,FGM3_Ag,FGA3_Ag,FG3%_Ag,FGM3_pg,FGM3_Ag_pg,FTM,FTA,FT%,FTM_Ag,FTA_Ag,FTM_pg,FTM_Ag_pg,OR,OR_Ag,OR_pg,OR_Ag_pg,DR,DR_Ag,DR_pg,DR_Ag_pg,Ast,Ast_Ag,Ast_pg,Ast_Ag_pg,TO,TO_Ag,TO_pg,TO_Ag_pg,Stl,Stl_Ag,Stl_pg,Stl_Ag_pg,Blk,Blk_Ag,Blk_pg,Blk_Ag_pg,PF,PF_Ag,PF_pg,PF_Ag_pg
306,2007,1394,72,72,82,86,119,129,15,TAM C. Christi,24,6,80.0,0.0,829.0,1582.0,52.402,731.0,1675.0,43.6418,27.633,24.367,173.0,429.0,40.3263,222.0,637.0,34.8509,5.767,7.4,544.0,756.0,71.9577,430.0,609.0,18.133,14.333,336.0,330.0,11.2,11.0,725.0,546.0,24.167,18.2,538.0,409.0,17.933,13.633,491.0,463.0,16.367,15.433,222.0,228.0,7.4,7.6,83.0,84.0,2.767,2.8,571.0,628.0,19.033,20.933
307,2007,1238,196,225,178,232,273,292,16,Jackson St,20,13,60.6061,0.0,826.0,1972.0,41.8864,827.0,1870.0,44.2246,25.03,25.061,186.0,586.0,31.7406,201.0,594.0,33.8384,5.636,6.091,506.0,718.0,70.4735,531.0,802.0,15.333,16.091,441.0,449.0,13.364,13.606,748.0,807.0,22.667,24.455,446.0,426.0,13.515,12.909,509.0,585.0,15.424,17.727,270.0,221.0,8.182,6.697,103.0,133.0,3.121,4.03,683.0,663.0,20.697,20.091
308,2007,1242,4,4,5,4,2,2,1,Kansas,30,4,88.2353,3.0,988.0,2016.0,49.0079,714.0,1910.0,37.3822,29.059,21.0,203.0,532.0,38.1579,223.0,696.0,32.0402,5.971,6.559,488.0,732.0,66.6667,424.0,637.0,14.353,12.471,444.0,398.0,13.059,11.706,929.0,719.0,27.324,21.147,570.0,376.0,16.765,11.059,476.0,571.0,14.0,16.794,303.0,223.0,8.912,6.559,227.0,107.0,6.676,3.147,634.0,652.0,18.647,19.176
309,2007,1417,5,7,2,6,11,8,2,UCLA,25,5,83.3333,4.0,802.0,1669.0,48.0527,673.0,1553.0,43.3355,26.733,22.433,204.0,555.0,36.7568,148.0,428.0,34.5794,6.8,4.933,351.0,541.0,64.8799,323.0,444.0,11.7,10.767,332.0,277.0,11.067,9.233,655.0,625.0,21.833,20.833,438.0,368.0,14.6,12.267,366.0,462.0,12.2,15.4,221.0,148.0,7.367,4.933,99.0,81.0,3.3,2.7,480.0,522.0,16.0,17.4
310,2007,1338,11,10,7,10,15,12,3,Pittsburgh,27,7,79.4118,2.0,880.0,1868.0,47.1092,754.0,1841.0,40.956,25.882,22.176,206.0,550.0,37.4545,200.0,646.0,30.9598,6.059,5.882,453.0,680.0,66.6176,415.0,576.0,13.324,12.206,415.0,368.0,12.206,10.824,801.0,693.0,23.559,20.382,593.0,410.0,17.441,12.059,398.0,424.0,11.706,12.471,181.0,170.0,5.324,5.0,118.0,102.0,3.471,3.0,560.0,611.0,16.471,17.971
311,2007,1356,10,9,8,17,29,35,4,S Illinois,26,6,81.25,2.0,679.0,1496.0,45.3877,589.0,1394.0,42.2525,21.219,18.406,199.0,539.0,36.9202,166.0,462.0,35.9307,6.219,5.188,468.0,676.0,69.2308,491.0,691.0,14.625,15.344,300.0,260.0,9.375,8.125,643.0,637.0,20.094,19.906,371.0,306.0,11.594,9.562,447.0,481.0,13.969,15.031,204.0,211.0,6.375,6.594,105.0,84.0,3.281,2.625,652.0,633.0,20.375,19.781
312,2007,1439,33,35,41,25,31,26,5,Virginia Tech,20,11,64.5161,1.0,818.0,1737.0,47.0927,705.0,1680.0,41.9643,26.387,22.742,148.0,402.0,36.8159,205.0,594.0,34.5118,4.774,6.613,449.0,674.0,66.6172,404.0,609.0,14.484,13.032,343.0,374.0,11.065,12.065,697.0,678.0,22.484,21.871,411.0,341.0,13.258,11.0,340.0,469.0,10.968,15.129,260.0,143.0,8.387,4.613,143.0,85.0,4.613,2.742,569.0,585.0,18.355,18.871
313,2007,1181,13,15,15,13,17,10,6,Duke,22,10,68.75,0.0,795.0,1696.0,46.875,739.0,1751.0,42.2045,24.844,23.094,195.0,509.0,38.3104,130.0,425.0,30.5882,6.094,4.062,461.0,666.0,69.2192,360.0,512.0,14.406,11.25,361.0,329.0,11.281,10.281,762.0,644.0,23.812,20.125,422.0,361.0,13.188,11.281,492.0,480.0,15.375,15.0,236.0,238.0,7.375,7.438,151.0,114.0,4.719,3.562,558.0,627.0,17.438,19.594
314,2007,1231,28,27,37,28,30,20,7,Indiana,20,10,66.6667,1.0,743.0,1645.0,45.1672,621.0,1477.0,42.0447,24.767,20.7,238.0,620.0,38.3871,135.0,436.0,30.9633,7.933,4.5,403.0,566.0,71.2014,488.0,690.0,13.433,16.267,350.0,315.0,11.667,10.5,649.0,621.0,21.633,20.7,401.0,301.0,13.367,10.033,371.0,443.0,12.367,14.767,199.0,176.0,6.633,5.867,134.0,91.0,4.467,3.033,624.0,553.0,20.8,18.433
315,2007,1246,16,21,19,18,20,18,8,Kentucky,21,11,65.625,1.0,846.0,1766.0,47.9049,791.0,1933.0,40.9208,26.438,24.719,216.0,605.0,35.7025,239.0,728.0,32.8297,6.75,7.469,445.0,636.0,69.9686,335.0,525.0,13.906,10.469,345.0,407.0,10.781,12.719,821.0,658.0,25.656,20.562,508.0,414.0,15.875,12.938,470.0,421.0,14.688,13.156,191.0,224.0,5.969,7.0,154.0,102.0,4.812,3.188,507.0,566.0,15.844,17.688
316,2007,1437,17,20,23,20,16,19,9,Villanova,21,10,67.7419,0.0,720.0,1709.0,42.1299,658.0,1607.0,40.9459,23.226,21.226,236.0,669.0,35.2765,229.0,645.0,35.5039,7.613,7.387,561.0,716.0,78.352,460.0,662.0,18.097,14.839,410.0,339.0,13.226,10.935,714.0,652.0,23.032,21.032,392.0,368.0,12.645,11.871,423.0,490.0,13.645,15.806,246.0,200.0,7.935,6.452,102.0,137.0,3.29,4.419,601.0,626.0,19.387,20.194
317,2007,1211,52,53,56,46,41,54,10,Gonzaga,23,10,69.697,0.0,914.0,1876.0,48.7207,778.0,1952.0,39.8566,27.697,23.576,223.0,564.0,39.539,264.0,780.0,33.8462,6.758,8.0,560.0,746.0,75.067,493.0,717.0,16.97,14.939,347.0,385.0,10.515,11.667,894.0,710.0,27.091,21.515,478.0,424.0,14.485,12.848,463.0,448.0,14.03,13.576,206.0,200.0,6.242,6.061,118.0,105.0,3.576,3.182,637.0,666.0,19.303,20.182
318,2007,1433,34,44,39,58,74,72,11,VCU,27,6,81.8182,1.0,846.0,1839.0,46.0033,756.0,1682.0,44.9465,25.636,22.909,228.0,570.0,40.0,197.0,555.0,35.4955,6.909,5.97,548.0,756.0,72.4868,428.0,613.0,16.606,12.97,398.0,319.0,12.061,9.667,702.0,719.0,21.273,21.788,448.0,373.0,13.576,11.303,376.0,542.0,11.394,16.424,246.0,172.0,7.455,5.212,102.0,104.0,3.091,3.152,595.0,619.0,18.03,18.758
319,2007,1228,40,34,31,45,40,24,12,Illinois,23,11,67.6471,0.0,771.0,1785.0,43.1933,678.0,1684.0,40.2613,22.676,19.941,235.0,674.0,34.8665,189.0,585.0,32.3077,6.912,5.559,416.0,665.0,62.5564,398.0,571.0,12.235,11.706,428.0,318.0,12.588,9.353,766.0,709.0,22.529,20.853,476.0,370.0,14.0,10.882,470.0,505.0,13.824,14.853,202.0,179.0,5.941,5.265,98.0,108.0,2.882,3.176,581.0,607.0,17.088,17.853
320,2007,1221,73,79,77,93,93,100,13,Holy Cross,25,8,75.7576,0.0,724.0,1653.0,43.7992,638.0,1544.0,41.3212,21.939,19.333,190.0,533.0,35.6473,203.0,530.0,38.3019,5.758,6.152,482.0,656.0,73.4756,414.0,588.0,14.606,12.545,375.0,296.0,11.364,8.97,686.0,621.0,20.788,18.818,453.0,387.0,13.727,11.727,501.0,558.0,15.182,16.909,315.0,203.0,9.545,6.152,123.0,75.0,3.727,2.273,598.0,635.0,18.121,19.242
321,2007,1460,79,83,76,88,87,97,14,Wright St,23,9,71.875,0.0,743.0,1681.0,44.1999,686.0,1648.0,41.6262,23.219,21.438,175.0,499.0,35.0701,212.0,664.0,31.9277,5.469,6.625,406.0,552.0,73.5507,388.0,542.0,12.688,12.125,321.0,336.0,10.031,10.5,709.0,702.0,22.156,21.938,390.0,400.0,12.188,12.5,392.0,441.0,12.25,13.781,187.0,153.0,5.844,4.781,49.0,83.0,1.531,2.594,559.0,543.0,17.469,16.969
322,2007,1451,150,140,143,153,184,184,15,Weber St,17,11,60.7143,0.0,671.0,1382.0,48.5528,708.0,1591.0,44.5003,23.964,25.286,160.0,410.0,39.0244,179.0,558.0,32.0789,5.714,6.393,487.0,727.0,66.9876,373.0,533.0,17.393,13.321,271.0,322.0,9.679,11.5,643.0,576.0,22.964,20.571,381.0,375.0,13.607,13.393,443.0,385.0,15.821,13.75,185.0,181.0,6.607,6.464,70.0,90.0,2.5,3.214,547.0,590.0,19.536,21.071
323,2007,1197,204,208,180,231,248,256,16,Florida A&M,18,13,58.0645,0.0,733.0,1636.0,44.8044,749.0,1764.0,42.4603,23.645,24.161,180.0,497.0,36.2173,290.0,826.0,35.109,5.806,9.355,492.0,747.0,65.8635,393.0,573.0,15.871,12.677,391.0,372.0,12.613,12.0,735.0,649.0,23.71,20.935,416.0,443.0,13.419,14.29,544.0,467.0,17.548,15.065,206.0,233.0,6.645,7.516,53.0,106.0,1.71,3.419,558.0,638.0,18.0,20.581
324,2007,1310,152,138,142,162,143,169,16,Niagara,22,11,66.6667,1.0,844.0,1997.0,42.2634,903.0,1940.0,46.5464,25.576,27.364,264.0,753.0,35.0598,211.0,597.0,35.3434,8.0,6.394,558.0,762.0,73.2283,416.0,599.0,16.909,12.606,484.0,358.0,14.667,10.848,773.0,761.0,23.424,23.061,448.0,472.0,13.576,14.303,441.0,461.0,13.364,13.97,207.0,193.0,6.273,5.848,52.0,104.0,1.576,3.152,573.0,668.0,17.364,20.242
325,2008,1314,1,1,1,1,2,5,1,North Carolina,32,2,94.1176,4.0,1083.0,2245.0,48.2405,924.0,2190.0,42.1918,31.853,27.176,188.0,498.0,37.751,253.0,762.0,33.2021,5.529,7.441,662.0,878.0,75.3986,372.0,559.0,19.471,10.941,534.0,390.0,15.706,11.471,969.0,726.0,28.5,21.353,569.0,466.0,16.735,13.706,499.0,556.0,14.676,16.353,283.0,275.0,8.324,8.088,156.0,174.0,4.588,5.118,577.0,716.0,16.971,21.059
326,2008,1397,6,5,4,7,10,14,2,Tennessee,28,4,87.5,2.0,929.0,2033.0,45.696,793.0,1814.0,43.7155,29.031,24.781,289.0,794.0,36.398,200.0,646.0,30.9598,9.031,6.25,490.0,749.0,65.4206,482.0,715.0,15.312,15.062,461.0,396.0,14.406,12.375,757.0,785.0,23.656,24.531,572.0,440.0,17.875,13.75,413.0,575.0,12.906,17.969,293.0,180.0,9.156,5.625,106.0,135.0,3.312,4.219,664.0,652.0,20.75,20.375
327,2008,1257,12,21,13,13,9,9,3,Louisville,24,8,75.0,3.0,816.0,1800.0,45.3333,683.0,1781.0,38.3492,25.5,21.344,241.0,704.0,34.233,194.0,626.0,30.9904,7.531,6.062,429.0,655.0,65.4962,403.0,591.0,13.406,12.594,373.0,369.0,11.656,11.531,834.0,748.0,26.062,23.375,474.0,390.0,14.812,12.188,424.0,462.0,13.25,14.438,259.0,188.0,8.094,5.875,157.0,94.0,4.906,2.938,582.0,601.0,18.188,18.781
328,2008,1450,15,13,22,12,15,11,4,Washington St,24,8,75.0,2.0,744.0,1556.0,47.8149,663.0,1571.0,42.2024,23.25,20.719,204.0,535.0,38.1308,172.0,511.0,33.6595,6.375,5.375,454.0,619.0,73.3441,328.0,453.0,14.188,10.25,249.0,295.0,7.781,9.219,686.0,637.0,21.438,19.906,438.0,332.0,13.688,10.375,331.0,428.0,10.344,13.375,200.0,139.0,6.25,4.344,92.0,79.0,2.875,2.469,490.0,563.0,15.312,17.594
329,2008,1323,24,18,21,23,21,27,5,Notre Dame,24,7,77.4194,1.0,875.0,1905.0,45.9318,830.0,2015.0,41.1911,28.226,26.774,262.0,639.0,41.0016,229.0,671.0,34.1282,8.452,7.387,487.0,662.0,73.565,297.0,460.0,15.71,9.581,413.0,395.0,13.323,12.742,878.0,716.0,28.323,23.097,587.0,476.0,18.935,15.355,403.0,391.0,13.0,12.613,198.0,198.0,6.387,6.387,117.0,118.0,3.774,3.806,465.0,574.0,15.0,18.516
330,2008,1328,36,30,33,33,46,36,6,Oklahoma,22,11,66.6667,1.0,792.0,1791.0,44.2211,740.0,1821.0,40.637,24.0,22.424,209.0,600.0,34.8333,203.0,637.0,31.8681,6.333,6.152,465.0,683.0,68.082,409.0,554.0,14.091,12.394,375.0,348.0,11.364,10.545,812.0,743.0,24.606,22.515,413.0,338.0,12.515,10.242,426.0,439.0,12.909,13.303,218.0,227.0,6.606,6.879,130.0,109.0,3.939,3.303,558.0,654.0,16.909,19.818
331,2008,1139,13,12,10,24,41,32,7,Butler,29,3,90.625,1.0,727.0,1615.0,45.0155,678.0,1579.0,42.9386,22.719,21.188,295.0,785.0,37.5796,159.0,495.0,32.1212,9.219,4.969,438.0,594.0,73.7374,333.0,493.0,13.688,10.406,286.0,307.0,8.938,9.594,663.0,677.0,20.719,21.156,416.0,309.0,13.0,9.656,328.0,443.0,10.25,13.844,201.0,151.0,6.281,4.719,81.0,76.0,2.531,2.375,542.0,577.0,16.938,18.031
332,2008,1231,22,17,16,21,33,19,8,Indiana,25,7,78.125,0.0,811.0,1750.0,46.3429,748.0,1831.0,40.852,25.344,23.375,211.0,609.0,34.647,221.0,654.0,33.792,6.594,6.906,571.0,748.0,76.3369,353.0,550.0,17.844,11.031,372.0,344.0,11.625,10.75,845.0,659.0,26.406,20.594,422.0,420.0,13.188,13.125,439.0,433.0,13.719,13.531,225.0,197.0,7.031,6.156,122.0,90.0,3.812,2.812,551.0,634.0,17.219,19.812
333,2008,1116,40,44,34,39,28,40,9,Arkansas,22,11,66.6667,1.0,882.0,1894.0,46.5681,766.0,1838.0,41.6757,26.727,23.212,194.0,572.0,33.9161,210.0,640.0,32.8125,5.879,6.364,472.0,702.0,67.2365,470.0,671.0,14.303,14.242,423.0,362.0,12.818,10.97,790.0,703.0,23.939,21.303,480.0,401.0,14.545,12.152,510.0,500.0,15.455,15.152,231.0,223.0,7.0,6.758,175.0,130.0,5.303,3.939,626.0,624.0,18.97,18.909
334,2008,1375,55,55,40,55,86,75,10,South Alabama,25,6,80.6452,0.0,794.0,1668.0,47.6019,733.0,1744.0,42.0298,25.613,23.645,207.0,564.0,36.7021,213.0,645.0,33.0233,6.677,6.871,549.0,771.0,71.2062,357.0,536.0,17.71,11.516,374.0,335.0,12.065,10.806,772.0,627.0,24.903,20.226,483.0,403.0,15.581,13.0,431.0,436.0,13.903,14.065,189.0,219.0,6.097,7.065,93.0,91.0,3.0,2.935,528.0,664.0,17.032,21.419
335,2008,1386,37,58,54,51,58,55,11,St Joseph's PA,21,12,63.6364,0.0,835.0,1751.0,47.687,783.0,1806.0,43.3555,25.303,23.727,241.0,626.0,38.4984,251.0,680.0,36.9118,7.303,7.606,509.0,701.0,72.6106,403.0,589.0,15.424,12.212,328.0,380.0,9.939,11.515,734.0,682.0,22.242,20.667,491.0,475.0,14.879,14.394,420.0,471.0,12.727,14.273,238.0,211.0,7.212,6.394,154.0,114.0,4.667,3.455,574.0,600.0,17.394,18.182
336,2008,1206,72,90,71,87,98,93,12,George Mason,23,10,69.697,0.0,808.0,1721.0,46.9494,754.0,1799.0,41.9122,24.485,22.848,202.0,574.0,35.1916,195.0,594.0,32.8283,6.121,5.909,488.0,693.0,70.4185,353.0,491.0,14.788,10.697,329.0,309.0,9.97,9.364,807.0,691.0,24.455,20.939,437.0,385.0,13.242,11.667,395.0,387.0,11.97,11.727,184.0,193.0,5.576,5.848,106.0,84.0,3.212,2.545,511.0,606.0,15.485,18.364
337,2008,1457,106,103,119,107,121,109,13,Winthrop,20,11,64.5161,0.0,731.0,1660.0,44.0361,622.0,1575.0,39.4921,23.581,20.065,197.0,527.0,37.3814,209.0,674.0,31.0089,6.355,6.742,360.0,602.0,59.8007,371.0,533.0,11.613,11.968,357.0,298.0,11.516,9.613,728.0,699.0,23.484,22.548,400.0,372.0,12.903,12.0,398.0,467.0,12.839,15.065,257.0,193.0,8.29,6.226,106.0,80.0,3.419,2.581,535.0,555.0,17.258,17.903
338,2008,1129,93,88,77,106,114,131,14,Boise St,24,8,75.0,0.0,923.0,1838.0,50.2176,874.0,1970.0,44.3655,28.844,27.312,260.0,657.0,39.5738,217.0,626.0,34.6645,8.125,6.781,493.0,740.0,66.6216,470.0,661.0,15.406,14.688,318.0,351.0,9.938,10.969,836.0,727.0,26.125,22.719,559.0,433.0,17.469,13.531,502.0,463.0,15.688,14.469,195.0,198.0,6.094,6.188,76.0,96.0,2.375,3.0,568.0,662.0,17.75,20.688
339,2008,1110,126,139,128,155,164,159,15,American Univ,21,11,65.625,0.0,677.0,1529.0,44.2773,663.0,1607.0,41.257,21.156,20.719,251.0,613.0,40.9462,200.0,569.0,35.1494,7.844,6.25,478.0,643.0,74.339,451.0,611.0,14.938,14.094,303.0,313.0,9.469,9.781,722.0,635.0,22.562,19.844,381.0,361.0,11.906,11.281,436.0,388.0,13.625,12.125,147.0,199.0,4.594,6.219,84.0,122.0,2.625,3.812,561.0,594.0,17.531,18.562
340,2008,1164,254,288,249,288,287,309,16,Coppin St,14,20,41.1765,0.0,700.0,1776.0,39.4144,779.0,1769.0,44.0362,20.588,22.912,139.0,430.0,32.3256,236.0,670.0,35.2239,4.088,6.941,472.0,658.0,71.7325,454.0,696.0,13.882,13.353,377.0,430.0,11.088,12.647,687.0,800.0,20.206,23.529,320.0,471.0,9.412,13.853,497.0,558.0,14.618,16.412,239.0,233.0,7.029,6.853,70.0,152.0,2.059,4.471,639.0,627.0,18.794,18.441
341,2008,1291,170,184,174,178,161,169,16,Mt St Mary's,18,14,56.25,1.0,775.0,1736.0,44.6429,736.0,1773.0,41.5116,24.219,23.0,192.0,523.0,36.7113,175.0,545.0,32.1101,6.0,5.469,468.0,672.0,69.6429,481.0,684.0,14.625,15.031,323.0,378.0,10.094,11.812,766.0,755.0,23.938,23.594,411.0,352.0,12.844,11.0,460.0,483.0,14.375,15.094,232.0,196.0,7.25,6.125,117.0,91.0,3.656,2.844,636.0,613.0,19.875,19.156
342,2008,1242,3,3,5,2,1,1,1,Kansas,30,3,90.9091,6.0,972.0,1926.0,50.4673,706.0,1843.0,38.3071,29.455,21.394,224.0,562.0,39.8577,239.0,702.0,34.0456,6.788,7.242,511.0,722.0,70.7756,384.0,567.0,15.485,11.636,406.0,356.0,12.303,10.788,872.0,663.0,26.424,20.091,610.0,378.0,18.485,11.455,426.0,523.0,12.909,15.848,297.0,198.0,9.0,6.0,202.0,88.0,6.121,2.667,575.0,628.0,17.424,19.03
343,2008,1207,8,9,8,8,5,8,2,Georgetown,27,5,84.375,1.0,803.0,1652.0,48.6077,631.0,1720.0,36.686,25.094,19.719,251.0,660.0,38.0303,178.0,595.0,29.916,7.844,5.562,374.0,562.0,66.548,415.0,615.0,11.688,12.969,317.0,395.0,9.906,12.344,803.0,641.0,25.094,20.031,502.0,345.0,15.688,10.781,423.0,409.0,13.219,12.781,228.0,222.0,7.125,6.938,158.0,88.0,4.938,2.75,561.0,534.0,17.531,16.688
344,2008,1458,7,6,7,6,8,4,3,Wisconsin,29,4,87.8788,2.0,775.0,1721.0,45.032,651.0,1715.0,37.9592,23.485,19.727,192.0,535.0,35.8879,175.0,562.0,31.1388,5.818,5.303,480.0,677.0,70.901,297.0,436.0,14.545,9.0,383.0,319.0,11.606,9.667,802.0,676.0,24.303,20.485,422.0,331.0,12.788,10.03,399.0,457.0,12.091,13.848,208.0,204.0,6.303,6.182,110.0,101.0,3.333,3.061,473.0,658.0,14.333,19.939
345,2008,1435,31,23,15,34,32,48,4,Vanderbilt,26,7,78.7879,0.0,903.0,1934.0,46.6908,888.0,2039.0,43.5508,27.364,26.909,299.0,740.0,40.4054,236.0,680.0,34.7059,9.061,7.152,554.0,753.0,73.5724,442.0,643.0,16.788,13.394,345.0,418.0,10.455,12.667,821.0,776.0,24.879,23.515,594.0,433.0,18.0,13.121,478.0,495.0,14.485,15.0,198.0,225.0,6.0,6.818,118.0,118.0,3.576,3.576,601.0,666.0,18.212,20.182
346,2008,1155,16,19,19,17,11,13,5,Clemson,23,9,71.875,0.0,944.0,2060.0,45.8252,813.0,1866.0,43.5691,29.5,25.406,256.0,674.0,37.9822,159.0,533.0,29.8311,8.0,4.969,390.0,626.0,62.3003,439.0,617.0,12.188,13.719,501.0,419.0,15.656,13.094,723.0,744.0,22.594,23.25,506.0,397.0,15.812,12.406,472.0,570.0,14.75,17.812,314.0,215.0,9.812,6.719,179.0,117.0,5.594,3.656,615.0,573.0,19.219,17.906
347,2008,1425,25,26,28,22,20,20,6,USC,21,11,65.625,0.0,799.0,1660.0,48.1325,734.0,1875.0,39.1467,24.969,22.938,178.0,464.0,38.3621,199.0,655.0,30.3817,5.562,6.219,434.0,634.0,68.4543,355.0,514.0,13.562,11.094,296.0,410.0,9.25,12.812,783.0,652.0,24.469,20.375,397.0,354.0,12.406,11.062,471.0,427.0,14.719,13.344,182.0,227.0,5.688,7.094,141.0,89.0,4.406,2.781,504.0,586.0,15.75,18.312
348,2008,1211,26,28,31,25,31,28,7,Gonzaga,25,7,78.125,0.0,864.0,1784.0,48.4305,716.0,1820.0,39.3407,27.0,22.375,208.0,559.0,37.2093,217.0,675.0,32.1481,6.5,6.781,512.0,716.0,71.5084,375.0,581.0,16.0,11.719,359.0,355.0,11.219,11.094,842.0,680.0,26.312,21.25,465.0,362.0,14.531,11.312,454.0,480.0,14.188,15.0,242.0,222.0,7.562,6.938,153.0,112.0,4.781,3.5,565.0,645.0,17.656,20.156
349,2008,1424,43,36,25,45,61,53,8,UNLV,25,7,78.125,1.0,766.0,1824.0,41.9956,704.0,1734.0,40.5998,23.938,22.0,242.0,722.0,33.518,195.0,646.0,30.1858,7.562,6.094,442.0,593.0,74.5363,379.0,567.0,13.812,11.844,336.0,366.0,10.5,11.438,775.0,804.0,24.219,25.125,465.0,385.0,14.531,12.031,340.0,468.0,10.625,14.625,245.0,144.0,7.656,4.5,91.0,94.0,2.844,2.938,548.0,567.0,17.125,17.719
350,2008,1245,27,31,24,41,60,66,9,Kent,28,6,82.3529,0.0,818.0,1750.0,46.7429,725.0,1771.0,40.9373,24.059,21.324,197.0,534.0,36.8914,185.0,578.0,32.0069,5.794,5.441,521.0,730.0,71.3699,459.0,683.0,15.324,13.5,373.0,418.0,10.971,12.294,759.0,666.0,22.324,19.588,476.0,395.0,14.0,11.618,496.0,551.0,14.588,16.206,290.0,239.0,8.529,7.029,133.0,119.0,3.912,3.5,639.0,663.0,18.794,19.5
351,2008,1172,19,32,37,26,27,33,10,Davidson,25,6,80.6452,3.0,888.0,1883.0,47.1588,679.0,1619.0,41.9395,28.645,21.903,272.0,754.0,36.0743,208.0,603.0,34.4942,8.774,6.71,349.0,479.0,72.8601,391.0,610.0,11.258,12.613,348.0,293.0,11.226,9.452,771.0,721.0,24.871,23.258,520.0,353.0,16.774,11.387,378.0,514.0,12.194,16.581,247.0,171.0,7.968,5.516,102.0,76.0,3.29,2.452,563.0,532.0,18.161,17.161
352,2008,1243,49,38,49,32,23,15,11,Kansas St,19,11,63.3333,1.0,837.0,1886.0,44.3796,725.0,1717.0,42.2248,27.9,24.167,199.0,614.0,32.4104,198.0,538.0,36.803,6.633,6.6,490.0,705.0,69.5035,421.0,643.0,16.333,14.033,485.0,334.0,16.167,11.133,750.0,666.0,25.0,22.2,472.0,411.0,15.733,13.7,455.0,492.0,15.167,16.4,230.0,216.0,7.667,7.2,109.0,109.0,3.633,3.633,603.0,606.0,20.1,20.2
353,2008,1437,53,45,47,53,35,51,12,Villanova,20,12,62.5,2.0,795.0,1854.0,42.8803,725.0,1655.0,43.8066,24.844,22.656,226.0,660.0,34.2424,248.0,670.0,37.0149,7.062,7.75,515.0,712.0,72.3315,520.0,760.0,16.094,16.25,431.0,331.0,13.469,10.344,724.0,738.0,22.625,23.062,438.0,422.0,13.688,13.188,455.0,529.0,14.219,16.531,259.0,207.0,8.094,6.469,93.0,149.0,2.906,4.656,665.0,642.0,20.781,20.062
354,2008,1373,83,99,84,97,99,113,13,Siena,22,10,68.75,1.0,882.0,1956.0,45.092,858.0,1904.0,45.063,27.562,26.812,224.0,585.0,38.2906,246.0,659.0,37.3293,7.0,7.688,470.0,688.0,68.314,312.0,484.0,14.688,9.75,375.0,427.0,11.719,13.344,710.0,802.0,22.188,25.062,464.0,454.0,14.5,14.188,355.0,556.0,11.094,17.375,302.0,166.0,9.438,5.188,115.0,121.0,3.594,3.781,494.0,618.0,15.438,19.312
355,2008,1168,73,86,81,83,93,110,14,CS Fullerton,23,8,74.1935,0.0,922.0,1936.0,47.624,825.0,1770.0,46.6102,29.742,26.613,267.0,693.0,38.5281,223.0,594.0,37.5421,8.613,7.194,446.0,632.0,70.5696,387.0,576.0,14.387,12.484,372.0,311.0,12.0,10.032,740.0,752.0,23.871,24.258,478.0,466.0,15.419,15.032,416.0,536.0,13.419,17.29,274.0,183.0,8.839,5.903,45.0,77.0,1.452,2.484,585.0,521.0,18.871,16.806
356,2008,1420,107,102,109,124,158,145,15,UMBC,23,8,74.1935,0.0,824.0,1813.0,45.4495,779.0,1784.0,43.6659,26.581,25.129,227.0,588.0,38.6054,224.0,637.0,35.1648,7.323,7.226,446.0,610.0,73.1148,373.0,510.0,14.387,12.032,350.0,366.0,11.29,11.806,701.0,721.0,22.613,23.258,474.0,412.0,15.29,13.29,300.0,388.0,9.677,12.516,184.0,147.0,5.935,4.742,107.0,106.0,3.452,3.419,504.0,544.0,16.258,17.548
357,2008,1340,111,110,108,118,115,126,16,Portland St,21,9,70.0,0.0,769.0,1640.0,46.8902,726.0,1625.0,44.6769,25.633,24.2,271.0,675.0,40.1481,189.0,541.0,34.9353,9.033,6.3,414.0,617.0,67.0989,409.0,563.0,13.8,13.633,335.0,304.0,11.167,10.133,673.0,651.0,22.433,21.7,472.0,398.0,15.733,13.267,440.0,459.0,14.667,15.3,204.0,204.0,6.8,6.8,101.0,59.0,3.367,1.967,538.0,598.0,17.933,19.933
358,2008,1272,4,2,2,4,3,3,1,Memphis,33,1,97.0588,5.0,978.0,2100.0,46.5714,736.0,1923.0,38.2735,28.765,21.647,270.0,771.0,35.0195,165.0,553.0,29.8373,7.941,4.853,483.0,811.0,59.5561,424.0,630.0,14.206,12.471,480.0,375.0,14.118,11.029,907.0,790.0,26.676,23.235,545.0,361.0,16.029,10.618,415.0,564.0,12.206,16.588,296.0,201.0,8.706,5.912,207.0,109.0,6.088,3.206,593.0,660.0,17.441,19.412
359,2008,1400,9,8,9,9,7,7,2,Texas,27,6,81.8182,3.0,886.0,1973.0,44.9062,757.0,1912.0,39.5921,26.848,22.939,255.0,676.0,37.7219,247.0,743.0,33.2436,7.727,7.485,443.0,643.0,68.8958,381.0,568.0,13.424,11.545,420.0,417.0,12.727,12.636,820.0,743.0,24.848,22.515,418.0,423.0,12.667,12.818,305.0,401.0,9.242,12.152,197.0,144.0,5.97,4.364,166.0,95.0,5.03,2.879,543.0,635.0,16.455,19.242
